Date,Price,Open,High,Low,Vol.,Change %,Prev_Price,Price_Change,7_day_avg,30_day_avg
2015-03-02,1208.7,1219.0,1219.0,1212.1,10.0,-0.4,1213.5,-4.7999999999999545,1205.314285714286,1242.6566666666665
2015-03-03,1204.9,1208.1,1210.3,1199.4,20.0,-0.31,1208.7,-3.7999999999999545,1205.314285714286,1239.6633333333334
2015-03-04,1201.4,1205.4,1205.9,1200.7,10.0,-0.29,1204.9,-3.5,1205.3999999999999,1236.5666666666666
2015-03-05,1196.7,1204.3,1207.0,1197.0,20.0,-0.39,1201.4,-4.7000000000000455,1205.314285714286,1233.0800000000002
2015-03-06,1164.8,1199.6,1199.6,1167.0,50.0,-2.67,1196.7,-31.90000000000009,1200.0714285714287,1228.8
2015-03-09,1167.0,1170.0,1174.5,1169.3,50.0,0.19,1164.8,2.2000000000000455,1193.857142857143,1225.0366666666666
2015-03-10,1160.6,1166.5,1168.5,1155.2,370.0,-0.55,1167.0,-6.400000000000091,1186.3,1220.6466666666668
2015-03-11,1151.1,1161.5,1161.5,1147.1,60.0,-0.82,1160.6,-9.5,1178.0714285714287,1216.13
2015-03-12,1152.4,1154.7,1163.6,1148.5,100.0,0.11,1151.1,1.300000000000182,1170.5714285714287,1212.68
2015-03-13,1152.8,1153.7,1160.0,1152.5,120.0,0.03,1152.4,0.3999999999998636,1163.6285714285714,1208.4666666666667
2015-03-16,1153.6,1157.0,1163.5,1150.0,120.0,0.07,1152.8,0.7999999999999545,1157.4714285714285,1204.3566666666668
2015-03-17,1148.6,1154.5,1156.9,1142.5,90.0,-0.43,1153.6,-5.0,1155.1571428571428,1200.6333333333334
2015-03-18,1151.7,1148.7,1173.6,1145.7,280.0,0.27,1148.6,3.1000000000001364,1152.9714285714285,1196.8733333333332
2015-03-19,1169.4,1167.8,1174.9,1159.0,190.0,1.54,1151.7,17.700000000000045,1154.2285714285713,1193.7633333333333
2015-03-20,1185.0,1171.5,1186.7,1168.9,260.0,1.33,1169.4,15.599999999999909,1159.0714285714287,1192.11
2015-03-23,1188.0,1183.9,1191.1,1179.2,160.0,0.25,1185.0,3.0,1164.1571428571428,1190.3266666666666
2015-03-24,1191.7,1186.0,1194.3,1185.4,380.0,0.31,1188.0,3.7000000000000455,1169.7142857142858,1188.9766666666667
2015-03-25,1197.5,1191.8,1199.5,1188.0,390.0,0.49,1191.7,5.7999999999999545,1175.9857142857143,1188.2400000000002
2015-03-26,1205.3,1195.8,1219.7,1194.5,1010.0,0.65,1197.5,7.7999999999999545,1184.0857142857144,1187.7266666666665
2015-03-27,1200.3,1203.4,1205.0,1192.5,1420.0,-0.41,1205.3,-5.0,1191.0285714285712,1186.8333333333333
2015-03-30,1185.3,1198.6,1199.6,1182.2,131450.0,-1.25,1200.3,-15.0,1193.3,1186.0566666666666
2015-03-31,1183.2,1185.5,1190.6,1178.2,114970.0,-0.18,1185.3,-2.099999999999909,1193.042857142857,1185.21
2015-04-01,1208.2,1183.2,1208.7,1180.5,151140.0,2.11,1183.2,25.0,1195.9285714285713,1185.4766666666665
2015-04-02,1200.9,1204.3,1207.4,1194.8,115650.0,-0.6,1208.2,-7.2999999999999545,1197.2428571428572,1185.2533333333333
2015-04-03,1200.9,1200.9,1200.9,1200.9,115650.0,0.0,1200.9,0.0,1197.7285714285715,1185.12
2015-04-06,1218.6,1212.6,1224.5,1212.6,106010.0,1.47,1200.9,17.699999999999818,1199.6285714285714,1185.7133333333334
2015-04-07,1210.6,1214.7,1215.9,1207.5,85860.0,-0.66,1218.6,-8.0,1201.1000000000001,1186.1566666666665
2015-04-08,1203.1,1208.7,1212.5,1197.4,116320.0,-0.62,1210.6,-7.5,1203.642857142857,1186.2099999999998
2015-04-09,1193.6,1202.6,1203.3,1192.4,110160.0,-0.79,1203.1,-9.5,1205.1285714285714,1185.6466666666665
2015-04-10,1204.6,1193.8,1210.6,1192.9,124840.0,0.92,1193.6,11.0,1204.6142857142856,1185.35
2015-04-13,1199.3,1207.2,1209.3,1196.1,109550.0,-0.44,1204.6,-5.2999999999999545,1204.3857142857144,1185.0366666666666
2015-04-14,1192.6,1198.8,1201.3,1183.5,161060.0,-0.56,1199.3,-6.7000000000000455,1203.2,1184.6266666666666
2015-04-15,1201.3,1192.2,1204.4,1188.3,129200.0,0.73,1192.6,8.700000000000045,1200.7285714285713,1184.6233333333332
2015-04-16,1198.0,1201.8,1208.8,1194.3,157420.0,-0.27,1201.3,-3.2999999999999545,1198.9285714285713,1184.6666666666667
2015-04-17,1203.1,1198.6,1207.8,1197.0,111550.0,0.43,1198.0,5.099999999999909,1198.9285714285713,1185.9433333333332
2015-04-20,1193.7,1204.4,1209.0,1190.8,137020.0,-0.78,1203.1,-9.399999999999864,1198.9428571428573,1186.8333333333333
2015-04-21,1203.1,1195.8,1203.7,1192.5,104710.0,0.79,1193.7,9.399999999999864,1198.7285714285713,1188.25
2015-04-22,1186.9,1202.2,1204.4,1185.0,152180.0,-1.35,1203.1,-16.199999999999818,1196.957142857143,1189.4433333333334
2015-04-23,1194.3,1186.9,1197.4,1183.6,118110.0,0.62,1186.9,7.399999999999864,1197.2,1190.84
2015-04-24,1175.0,1193.0,1195.4,1174.1,156380.0,-1.62,1194.3,-19.299999999999955,1193.4428571428573,1191.5799999999997
2015-04-27,1203.2,1179.3,1206.7,1177.6,207200.0,2.4,1175.0,28.200000000000045,1194.1857142857145,1193.2333333333333
2015-04-28,1213.9,1201.6,1214.9,1198.6,157580.0,0.89,1203.2,10.700000000000045,1195.7285714285715,1195.4099999999999
2015-04-29,1210.5,1210.5,1210.5,1210.5,141080.0,-0.28,1213.9,-3.400000000000091,1198.1285714285714,1197.37
2015-04-30,1182.9,1205.1,1205.5,1180.0,50.0,-2.28,1210.5,-27.59999999999991,1195.2428571428572,1197.82
2015-05-01,1175.0,1175.5,1175.5,1171.2,10.0,-0.67,1182.9,-7.900000000000091,1193.5428571428572,1197.4866666666667
2015-05-04,1187.3,1178.1,1192.5,1177.5,40.0,1.05,1175.0,12.299999999999955,1192.542857142857,1197.4633333333334
2015-05-05,1193.7,1190.0,1197.8,1190.0,20.0,0.54,1187.3,6.400000000000091,1195.2142857142858,1197.5299999999997
2015-05-06,1190.8,1195.8,1195.8,1190.0,20.0,-0.24,1193.7,-2.900000000000091,1193.4428571428573,1197.3066666666666
2015-05-07,1182.7,1190.7,1190.7,1181.0,20.0,-0.68,1190.8,-8.099999999999909,1188.9857142857143,1196.5533333333333
2015-05-08,1189.4,1183.0,1191.0,1182.0,30.0,0.57,1182.7,6.7000000000000455,1185.9714285714285,1196.1899999999998
2015-05-11,1183.5,1189.3,1191.1,1180.1,50.0,-0.5,1189.4,-5.900000000000091,1186.0571428571427,1196.13
2015-05-12,1192.9,1183.1,1194.5,1181.4,40.0,0.79,1183.5,9.400000000000091,1188.6142857142859,1196.4533333333334
2015-05-13,1218.7,1192.7,1218.0,1191.5,70.0,2.16,1192.9,25.799999999999955,1193.1000000000001,1196.8033333333333
2015-05-14,1225.7,1213.5,1226.8,1212.8,140.0,0.57,1218.7,7.0,1197.6714285714286,1197.63
2015-05-15,1225.8,1219.4,1226.0,1212.5,70.0,0.01,1225.7,0.09999999999990905,1202.6714285714286,1198.4599999999998
2015-05-18,1228.1,1224.0,1232.3,1222.3,140.0,0.19,1225.8,2.2999999999999545,1209.1571428571428,1198.7766666666669
2015-05-19,1207.2,1224.0,1224.0,1206.0,260.0,-1.7,1228.1,-20.899999999999864,1211.7,1198.6633333333334
2015-05-20,1209.2,1209.5,1213.0,1207.5,150.0,0.17,1207.2,2.0,1215.3714285714286,1198.8666666666666
2015-05-21,1204.6,1210.0,1210.9,1202.0,160.0,-0.38,1209.2,-4.600000000000136,1217.042857142857,1199.2333333333333
2015-05-22,1204.4,1206.6,1214.0,1202.0,710.0,-0.02,1204.6,-0.1999999999998181,1215.0,1199.2266666666665
2015-05-25,1186.9,1205.2,1208.2,1184.8,244620.0,-1.45,1204.4,-17.5,1209.457142857143,1198.8133333333333
2015-05-26,1187.3,1205.7,1208.5,1185.4,430.0,0.03,1186.9,0.3999999999998636,1203.957142857143,1198.6366666666668
2015-05-27,1186.0,1187.6,1190.0,1184.0,760.0,-0.11,1187.3,-1.2999999999999545,1197.9428571428573,1198.1266666666668
2015-05-28,1188.8,1188.0,1192.8,1180.2,150000.0,0.24,1186.0,2.7999999999999545,1195.314285714286,1197.82
2015-05-29,1189.8,1188.1,1194.4,1186.0,102170.0,0.08,1188.8,1.0,1192.542857142857,1197.3766666666668
2015-06-01,1188.7,1189.8,1204.7,1184.0,171250.0,-0.09,1189.8,-1.099999999999909,1190.2714285714285,1197.2099999999998
2015-06-02,1194.4,1189.5,1196.4,1185.8,111470.0,0.48,1188.7,5.7000000000000455,1188.8428571428574,1196.9199999999998
2015-06-03,1184.9,1193.8,1195.6,1179.1,124180.0,-0.8,1194.4,-9.5,1188.5571428571427,1196.8533333333332
2015-06-04,1175.2,1185.8,1186.6,1172.4,155460.0,-0.82,1184.9,-9.700000000000045,1186.8285714285714,1196.2166666666667
2015-06-05,1168.1,1176.5,1178.0,1162.1,150680.0,-0.6,1175.2,-7.100000000000136,1184.2714285714285,1195.986666666667
2015-06-08,1173.6,1170.8,1177.1,1168.5,107090.0,0.47,1168.1,5.5,1182.1000000000001,1195.0
2015-06-09,1177.6,1173.2,1182.3,1171.8,91630.0,0.34,1173.6,4.0,1180.357142857143,1193.7900000000002
2015-06-10,1186.6,1175.8,1191.8,1174.3,124680.0,0.76,1177.6,9.0,1180.0571428571427,1192.9933333333333
2015-06-11,1180.4,1185.7,1187.4,1174.8,114930.0,-0.52,1186.6,-6.199999999999818,1178.0571428571427,1192.91
2015-06-12,1179.2,1180.8,1183.7,1175.6,86350.0,-0.1,1180.4,-1.2000000000000455,1177.2428571428572,1193.05
2015-06-15,1185.8,1180.0,1190.2,1171.9,129830.0,0.56,1179.2,6.599999999999909,1178.7571428571428,1193.0
2015-06-16,1180.9,1185.3,1187.4,1175.4,100200.0,-0.41,1185.8,-4.899999999999864,1180.5857142857144,1192.5733333333335
2015-06-17,1176.8,1181.1,1188.8,1173.9,101550.0,-0.35,1180.9,-4.100000000000136,1181.042857142857,1192.1066666666666
2015-06-18,1202.0,1184.2,1205.7,1183.1,190690.0,2.14,1176.8,25.200000000000045,1184.5285714285715,1192.75
2015-06-19,1201.9,1201.8,1204.0,1198.0,86060.0,-0.01,1202.0,-0.09999999999990905,1186.7142857142858,1193.1666666666667
2015-06-22,1184.1,1199.7,1200.8,1181.6,127150.0,-1.48,1201.9,-17.800000000000182,1187.2428571428572,1193.1866666666667
2015-06-23,1176.6,1185.3,1187.7,1175.6,122250.0,-0.63,1184.1,-7.5,1186.8714285714284,1192.6433333333334
2015-06-24,1172.9,1177.6,1179.7,1168.1,118450.0,-0.31,1176.6,-3.699999999999818,1185.0285714285715,1191.1166666666666
2015-06-25,1171.8,1174.1,1177.3,1170.5,88850.0,-0.09,1172.9,-1.1000000000001364,1183.7285714285715,1189.32
2015-06-26,1173.2,1172.5,1178.0,1167.1,107920.0,0.12,1171.8,1.400000000000091,1183.2142857142858,1187.5666666666666
2015-06-29,1179.5,1179.5,1179.5,1179.5,145710.0,0.54,1173.2,6.2999999999999545,1180.0,1185.9466666666665
2015-06-30,1172.3,1177.5,1177.9,1169.8,30.0,-0.61,1179.5,-7.2000000000000455,1175.7714285714285,1184.7833333333333
2015-07-01,1169.9,1171.9,1173.0,1168.0,10.0,-0.2,1172.3,-2.3999999999998636,1173.742857142857,1183.4733333333336
2015-07-02,1164.1,1163.0,1167.6,1157.2,30.0,-0.5,1169.9,-5.800000000000182,1171.957142857143,1182.1233333333334
2015-07-03,1173.2,1173.2,1174.4,1161.9,141900.0,0.78,1164.1,9.100000000000136,1172.0,1181.0833333333333
2015-07-06,1173.7,1164.5,1174.1,1162.5,80.0,0.04,1173.2,0.5,1172.2714285714285,1180.6433333333334
2015-07-07,1153.1,1169.0,1169.0,1151.0,130.0,-1.76,1173.7,-20.600000000000136,1169.3999999999999,1179.5033333333333
2015-07-08,1164.0,1154.8,1163.2,1146.6,380.0,0.95,1153.1,10.900000000000091,1167.185714285714,1178.77
2015-07-09,1159.7,1157.8,1167.4,1157.5,300.0,-0.37,1164.0,-4.2999999999999545,1165.3857142857144,1177.8
2015-07-10,1158.4,1159.5,1165.0,1158.1,190.0,-0.11,1159.7,-1.2999999999999545,1163.742857142857,1176.7533333333333
2015-07-13,1155.9,1161.8,1163.4,1151.0,330.0,-0.22,1158.4,-2.5,1162.5714285714287,1175.66
2015-07-14,1154.0,1155.2,1159.5,1153.0,100.0,-0.16,1155.9,-1.900000000000091,1159.8285714285714,1174.3133333333333
2015-07-15,1147.9,1155.8,1155.8,1143.9,300.0,-0.53,1154.0,-6.099999999999909,1156.142857142857,1173.0800000000002
2015-07-16,1144.3,1148.2,1148.2,1141.7,280.0,-0.31,1147.9,-3.6000000000001364,1154.8857142857144,1172.05
2015-07-17,1132.2,1144.2,1144.2,1130.2,630.0,-1.06,1144.3,-12.099999999999909,1150.3428571428572,1170.8533333333332
2015-07-20,1107.1,1131.3,1131.4,1088.8,980.0,-2.22,1132.2,-25.100000000000136,1142.8285714285716,1168.6366666666665
2015-07-21,1103.7,1097.7,1108.0,1096.8,620.0,-0.31,1107.1,-3.3999999999998636,1135.0142857142857,1166.1733333333332
2015-07-22,1091.7,1100.3,1102.0,1086.6,470.0,-1.09,1103.7,-12.0,1125.8428571428572,1163.01
2015-07-23,1094.2,1093.6,1105.0,1086.4,860.0,0.23,1091.7,2.5,1117.3,1160.1366666666665
2015-07-24,1085.7,1089.7,1101.0,1073.0,1490.0,-0.78,1094.2,-8.5,1108.4142857142856,1157.0200000000002
2015-07-27,1096.6,1099.7,1104.2,1088.0,830.0,1.0,1085.7,10.899999999999864,1101.6,1154.0466666666666
2015-07-28,1096.3,1094.4,1097.5,1090.9,950.0,-0.03,1096.6,-0.2999999999999545,1096.4714285714285,1151.2266666666665
2015-07-29,1092.8,1094.7,1101.0,1089.1,1300.0,-0.32,1096.3,-3.5,1094.4285714285713,1148.4266666666667
2015-07-30,1088.4,1095.2,1097.3,1081.3,8990.0,-0.4,1092.8,-4.399999999999864,1092.242857142857,1144.64
2015-07-31,1094.7,1087.8,1102.5,1079.1,7930.0,0.58,1088.4,6.2999999999999545,1092.6714285714286,1141.0666666666666
2015-08-03,1089.0,1094.5,1097.0,1084.8,4490.0,-0.52,1094.7,-5.7000000000000455,1091.9285714285713,1137.8966666666668
2015-08-04,1090.3,1085.1,1093.8,1079.8,3540.0,0.12,1089.0,1.2999999999999545,1092.5857142857142,1135.0200000000002
2015-08-05,1085.3,1086.9,1091.3,1081.7,6020.0,-0.46,1090.3,-5.0,1090.9714285714285,1132.1
2015-08-06,1089.8,1084.0,1093.1,1082.9,3010.0,0.41,1085.3,4.5,1090.042857142857,1129.3666666666666
2015-08-07,1093.8,1089.0,1098.7,1081.1,6210.0,0.37,1089.8,4.0,1090.1857142857143,1126.72
2015-08-10,1103.8,1092.8,1108.2,1088.8,5730.0,0.91,1093.8,10.0,1092.3857142857144,1124.1966666666667
2015-08-11,1107.5,1103.6,1118.5,1093.2,6010.0,0.34,1103.8,3.7000000000000455,1094.2142857142858,1122.0366666666666
2015-08-12,1123.3,1108.0,1125.3,1101.0,7030.0,1.43,1107.5,15.799999999999955,1099.1142857142856,1120.4833333333333
2015-08-13,1115.3,1125.0,1126.0,1112.9,4410.0,-0.71,1123.3,-8.0,1102.685714285714,1118.8566666666666
2015-08-14,1112.4,1114.9,1120.0,1110.9,3740.0,-0.26,1115.3,-2.8999999999998636,1106.5571428571427,1116.8300000000002
2015-08-17,1118.1,1113.2,1121.8,1112.8,3410.0,0.51,1112.4,5.699999999999818,1110.6000000000001,1114.9766666666667
2015-08-18,1116.6,1116.7,1120.2,1108.4,3980.0,-0.13,1118.1,-1.5,1113.857142857143,1113.76
2015-08-19,1127.6,1116.7,1133.8,1115.5,10720.0,0.99,1116.6,11.0,1117.2571428571428,1112.5466666666666
2015-08-20,1152.8,1132.6,1153.2,1131.7,12270.0,2.23,1127.6,25.200000000000045,1123.7285714285713,1112.3166666666666
2015-08-21,1159.2,1152.9,1167.0,1148.1,6830.0,0.56,1152.8,6.400000000000091,1128.857142857143,1112.3433333333335
2015-08-24,1153.1,1159.2,1169.1,1145.0,7560.0,-0.53,1159.2,-6.100000000000136,1134.257142857143,1112.25
2015-08-25,1137.9,1154.8,1155.5,1133.9,10820.0,-1.32,1153.1,-15.199999999999818,1137.8999999999999,1111.7133333333334
2015-08-26,1124.2,1139.6,1145.6,1116.6,13240.0,-1.2,1137.9,-13.700000000000045,1138.7714285714285,1110.9233333333332
2015-08-27,1122.2,1124.2,1128.0,1116.9,8490.0,-0.18,1124.2,-2.0,1139.5714285714287,1110.1866666666667
2015-08-28,1133.7,1133.7,1133.7,1133.7,152110.0,1.02,1122.2,11.5,1140.442857142857,1110.2366666666667
2015-08-31,1132.2,1127.7,1130.2,1127.3,20.0,-0.13,1133.7,-1.5,1137.5,1111.0733333333333
2015-09-01,1139.5,1139.8,1141.0,1139.8,10.0,0.64,1132.2,7.2999999999999545,1134.685714285714,1112.2666666666667
2015-09-02,1133.3,1134.6,1134.6,1131.7,10.0,-0.54,1139.5,-6.2000000000000455,1131.857142857143,1113.6533333333332
2015-09-03,1124.2,1127.9,1127.9,1126.6,10.0,-0.8,1133.3,-9.099999999999909,1129.9,1114.6533333333332
2015-09-04,1121.1,1125.0,1126.7,1117.5,30.0,-0.28,1124.2,-3.1000000000001364,1129.4571428571428,1115.8333333333333
2015-09-07,1121.0,1123.0,1126.0,1114.7,142510.0,-0.01,1121.1,-0.09999999999990905,1129.2857142857142,1116.6466666666668
2015-09-08,1120.8,1117.5,1124.5,1117.5,20.0,-0.02,1121.0,-0.20000000000004547,1127.4428571428573,1117.4633333333334
2015-09-09,1102.0,1116.7,1116.7,1103.9,30.0,-1.68,1120.8,-18.799999999999955,1123.1285714285714,1117.77
2015-09-10,1109.3,1109.4,1111.6,1109.4,10.0,0.66,1102.0,7.2999999999999545,1118.8142857142855,1118.4666666666667
2015-09-11,1103.3,1111.1,1111.1,1104.0,10.0,-0.54,1109.3,-6.0,1114.5285714285715,1118.7533333333333
2015-09-14,1107.6,1107.4,1108.1,1104.0,20.0,0.39,1103.3,4.2999999999999545,1112.1571428571428,1119.3733333333332
2015-09-15,1102.6,1106.9,1107.5,1102.5,30.0,-0.45,1107.6,-5.0,1109.5142857142857,1119.7833333333333
2015-09-16,1119.0,1105.1,1121.9,1105.1,10.0,1.49,1102.6,16.40000000000009,1109.2285714285713,1120.9066666666665
2015-09-17,1117.1,1120.8,1131.8,1116.3,30.0,-0.17,1119.0,-1.900000000000091,1108.7,1121.8166666666666
2015-09-18,1138.0,1130.5,1139.5,1128.6,30.0,1.87,1117.1,20.90000000000009,1113.8428571428572,1123.29
2015-09-21,1133.0,1138.3,1139.2,1131.3,60.0,-0.44,1138.0,-5.0,1117.2285714285715,1124.2633333333333
2015-09-22,1124.9,1132.5,1135.0,1121.0,110.0,-0.71,1133.0,-8.099999999999909,1120.3142857142857,1124.8433333333335
2015-09-23,1131.6,1124.6,1132.5,1121.7,60.0,0.6,1124.9,6.699999999999818,1123.742857142857,1125.12
2015-09-24,1154.0,1130.2,1154.9,1130.2,200.0,1.98,1131.6,22.40000000000009,1131.0857142857144,1126.4099999999999
2015-09-25,1145.6,1149.7,1149.7,1141.6,210.0,-0.73,1154.0,-8.400000000000091,1134.8857142857144,1127.5166666666667
2015-09-28,1131.7,1146.9,1146.9,1127.5,210.0,-1.21,1145.6,-13.899999999999864,1136.9714285714285,1127.97
2015-09-29,1126.8,1131.4,1134.3,1123.5,105550.0,-0.43,1131.7,-4.900000000000091,1135.3714285714284,1128.3100000000002
2015-09-30,1115.2,1127.2,1127.7,1110.8,156470.0,-1.03,1126.8,-11.599999999999909,1132.8285714285714,1127.8966666666668
2015-10-01,1113.7,1114.5,1118.5,1110.3,83390.0,-0.13,1115.2,-1.5,1131.2285714285715,1126.5933333333332
2015-10-02,1136.6,1112.5,1140.9,1103.8,190000.0,2.06,1113.7,22.899999999999864,1131.942857142857,1125.8400000000001
2015-10-05,1137.6,1137.0,1141.6,1129.6,119480.0,0.09,1136.6,1.0,1129.6,1125.3233333333333
2015-10-06,1146.4,1134.7,1151.0,1134.5,128180.0,0.77,1137.6,8.800000000000182,1129.7142857142858,1125.6066666666668
2015-10-07,1148.7,1146.5,1153.6,1141.3,113150.0,0.2,1146.4,2.2999999999999545,1132.142857142857,1126.4233333333332
2015-10-08,1144.3,1145.0,1150.9,1135.9,121190.0,-0.38,1148.7,-4.400000000000091,1134.642857142857,1127.16
2015-10-09,1155.9,1138.1,1159.3,1138.0,134870.0,1.01,1144.3,11.600000000000136,1140.4571428571428,1127.9
2015-10-12,1164.5,1155.0,1168.6,1154.3,111800.0,0.74,1155.9,8.599999999999909,1147.7142857142858,1128.9766666666665
2015-10-13,1165.4,1162.8,1168.6,1151.3,139530.0,0.08,1164.5,0.900000000000091,1151.8285714285714,1129.84
2015-10-14,1179.8,1168.2,1189.9,1162.5,199970.0,1.24,1165.4,14.399999999999864,1157.857142857143,1131.3899999999999
2015-10-15,1187.5,1184.0,1191.7,1173.9,192310.0,0.65,1179.8,7.7000000000000455,1163.7285714285715,1133.5
2015-10-16,1183.1,1182.5,1184.8,1174.3,108910.0,-0.37,1187.5,-4.400000000000091,1168.642857142857,1135.5666666666664
2015-10-19,1172.8,1176.9,1178.2,1168.3,108770.0,-0.87,1183.1,-10.299999999999955,1172.7142857142858,1137.2933333333335
2015-10-20,1177.5,1170.6,1181.4,1167.2,124730.0,0.4,1172.8,4.7000000000000455,1175.8,1139.1833333333334
2015-10-21,1167.1,1175.5,1179.3,1163.2,122070.0,-0.88,1177.5,-10.400000000000091,1176.1714285714284,1141.3533333333332
2015-10-22,1166.1,1166.8,1171.8,1161.4,117320.0,-0.09,1167.1,-1.0,1176.2714285714285,1143.2466666666664
2015-10-23,1162.8,1165.9,1179.4,1158.6,150800.0,-0.28,1166.1,-3.2999999999999545,1173.8428571428572,1145.23
2015-10-26,1166.2,1163.8,1169.6,1162.0,84870.0,0.29,1162.8,3.400000000000091,1170.8,1147.1833333333334
2015-10-27,1165.8,1163.0,1168.8,1160.5,91660.0,-0.03,1166.2,-0.40000000000009095,1168.3285714285714,1149.29
2015-10-28,1176.1,1166.7,1183.1,1152.1,187310.0,0.88,1165.8,10.299999999999955,1168.8,1151.1933333333332
2015-10-29,1147.7,1147.7,1147.7,1147.7,155610.0,-2.41,1176.1,-28.399999999999864,1164.5428571428572,1152.2133333333334
2015-10-30,1141.8,1142.4,1142.4,1139.3,10.0,-0.51,1147.7,-5.900000000000091,1160.9285714285713,1152.34
2015-11-02,1136.3,1141.1,1141.1,1133.8,10.0,-0.48,1141.8,-5.5,1156.6714285714286,1152.45
2015-11-03,1114.5,1135.5,1135.5,1114.4,80.0,-1.92,1136.3,-21.799999999999955,1149.7714285714285,1152.1033333333332
2015-11-04,1106.6,1121.0,1121.0,1106.7,40.0,-0.71,1114.5,-7.900000000000091,1141.257142857143,1151.27
2015-11-05,1104.6,1109.9,1111.1,1103.1,50.0,-0.18,1106.6,-2.0,1132.5142857142857,1149.6233333333332
2015-11-06,1088.1,1107.7,1108.4,1085.0,40.0,-1.49,1104.6,-16.5,1119.9428571428573,1147.7066666666665
2015-11-09,1088.5,1089.0,1093.3,1089.0,60.0,0.04,1088.1,0.40000000000009095,1111.4857142857143,1146.2666666666667
2015-11-10,1088.9,1090.5,1093.2,1086.4,50.0,0.04,1088.5,0.40000000000009095,1103.9285714285713,1145.0033333333333
2015-11-11,1085.2,1092.5,1092.5,1084.0,160.0,-0.34,1088.9,-3.7000000000000455,1096.6285714285714,1144.0033333333336
2015-11-12,1081.3,1086.8,1088.5,1074.6,110.0,-0.36,1085.2,-3.900000000000091,1091.8857142857144,1142.9233333333332
2015-11-13,1081.2,1084.0,1084.2,1080.7,70.0,-0.01,1081.3,-0.09999999999990905,1088.2571428571428,1141.0766666666668
2015-11-16,1083.8,1087.6,1096.5,1082.1,90.0,0.24,1081.2,2.599999999999909,1085.2857142857142,1139.2833333333333
2015-11-17,1068.7,1083.3,1083.3,1065.7,110.0,-1.39,1083.8,-15.099999999999909,1082.5142857142857,1136.6933333333334
2015-11-18,1068.8,1069.2,1071.0,1066.1,140.0,0.01,1068.7,0.09999999999990905,1079.7,1134.03
2015-11-19,1078.0,1073.1,1085.0,1070.3,140.0,0.86,1068.8,9.200000000000045,1078.142857142857,1131.82
2015-11-20,1076.3,1081.7,1087.3,1075.1,260.0,-0.16,1078.0,-1.7000000000000455,1076.8714285714284,1129.1666666666667
2015-11-23,1066.7,1075.0,1075.0,1065.0,470.0,-0.89,1076.3,-9.599999999999909,1074.7857142857142,1125.9066666666665
2015-11-24,1073.3,1069.9,1080.0,1069.6,600.0,0.62,1066.7,6.599999999999909,1073.6571428571428,1122.8366666666666
2015-11-25,1069.8,1074.7,1079.5,1067.5,390.0,-0.33,1073.3,-3.5,1071.6571428571428,1119.1699999999998
2015-11-26,1056.2,1070.6,1073.9,1051.6,187110.0,-1.27,1069.8,-13.599999999999909,1069.8714285714284,1114.7933333333333
2015-11-27,1056.2,1070.6,1073.9,1051.6,187110.0,0.0,1056.2,0.0,1068.0714285714287,1110.5633333333333
2015-11-30,1065.3,1056.0,1069.1,1052.2,113170.0,0.86,1056.2,9.099999999999909,1066.257142857143,1106.98
2015-12-01,1063.5,1064.6,1074.0,1062.6,121570.0,-0.17,1065.3,-1.7999999999999545,1064.4285714285713,1103.18
2015-12-02,1053.8,1067.9,1071.0,1049.4,124020.0,-0.91,1063.5,-9.700000000000045,1062.5857142857144,1099.4033333333332
2015-12-03,1061.2,1053.5,1064.5,1045.4,173770.0,0.7,1053.8,7.400000000000091,1060.857142857143,1095.9066666666665
2015-12-04,1084.1,1062.0,1088.3,1057.2,208900.0,2.16,1061.2,22.899999999999864,1062.8999999999999,1093.2833333333333
2015-12-07,1075.2,1085.5,1086.1,1065.0,109370.0,-0.82,1084.1,-8.899999999999864,1065.6142857142856,1090.25
2015-12-08,1075.3,1069.7,1078.4,1066.8,128220.0,0.01,1075.2,0.09999999999990905,1068.3428571428572,1087.2333333333333
2015-12-09,1076.5,1074.3,1085.0,1068.7,140710.0,0.11,1075.3,1.2000000000000455,1069.9428571428573,1083.9133333333334
2015-12-10,1072.0,1071.7,1076.0,1068.8,99730.0,-0.42,1076.5,-4.5,1071.1571428571428,1081.39
2015-12-11,1075.7,1071.4,1079.1,1061.7,152620.0,0.35,1072.0,3.7000000000000455,1074.2857142857142,1079.1866666666667
2015-12-14,1063.4,1073.0,1077.3,1058.1,121860.0,-1.14,1075.7,-12.299999999999955,1074.6,1076.7566666666667
2015-12-15,1061.6,1059.8,1067.9,1057.4,115320.0,-0.17,1063.4,-1.800000000000182,1071.3857142857144,1074.9933333333333
2015-12-16,1076.8,1060.3,1077.9,1060.2,143150.0,1.43,1061.6,15.200000000000045,1071.6142857142856,1074.0
2015-12-17,1049.6,1072.2,1072.7,1046.8,168670.0,-2.53,1076.8,-27.200000000000045,1067.9428571428573,1072.1666666666667
2015-12-18,1065.0,1051.5,1071.0,1050.0,122220.0,1.47,1049.6,15.400000000000091,1066.3,1071.3966666666665
2015-12-21,1080.6,1065.2,1081.4,1063.1,122220.0,1.46,1065.0,15.599999999999909,1067.5285714285715,1071.1333333333334
2015-12-22,1074.1,1078.0,1080.3,1071.2,80660.0,-0.6,1080.6,-6.5,1067.3,1070.64
2015-12-23,1068.3,1072.0,1074.9,1067.6,69360.0,-0.54,1074.1,-5.7999999999999545,1068.0,1070.0766666666666
